run_dir,method,method_display_name,num_qubits,h,j,ansatz,reps,entanglement,iterations,learning_rate,shots,seed,final_energy,best_energy,final_absolute_error,best_absolute_error,final_relative_error,best_relative_error,best_step,exact_ground_energy,nominal_total_quantum_evals,elapsed_s,git_commit,started_utc,finished_utc
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,cobyla,COBYLA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-21.07501612264517,-21.07608856484902,0.19619269605073342,0.19512025384688414,0.009223391943681818,0.009172974395107582,495,-21.271208818695904,500,18.200194120407104,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:40.962821+00:00,2026-05-31T20:20:59.163141+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,cobyla,COBYLA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-23.202834522350088,-23.202834522350088,0.19529454297330773,0.19529454297330773,0.008346587986931787,0.008346587986931787,499,-23.398129065323396,500,9.197040319442749,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:06.076938+00:00,2026-05-31T20:21:15.274035+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,cobyla,COBYLA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-25.366028235557753,-25.366028235557753,0.1591100664902676,0.1591100664902676,0.006233465402124827,0.006233465402124827,499,-25.52513830204802,500,9.260473728179932,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:11.316061+00:00,2026-05-31T20:21:20.576566+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,cobyla,COBYLA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-12.63250662034605,-12.632514995451071,0.13688250686128,0.13687413175625807,0.010719581453558245,0.010718925579973495,497,-12.76938912720733,500,17.121557235717773,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:08.222182+00:00,2026-05-31T20:20:25.343796+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,cobyla,COBYLA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-14.742799553883684,-14.74321070454102,0.14995974582078553,0.14954859516344854,0.010069305680899665,0.010041698261141988,494,-14.892759299704469,500,14.778245449066162,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:14.040595+00:00,2026-05-31T20:20:28.818926+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,cobyla,COBYLA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.86051871970937,-16.86051871970937,0.15764575057117014,0.15764575057117014,0.009263381538383464,0.009263381538383464,499,-17.01816447028054,500,15.363132238388062,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:25.757894+00:00,2026-05-31T20:20:41.121077+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-cobyla__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,cobyla,COBYLA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-18.866539956974837,-18.866969526242375,0.2779396149046107,0.27751004563707227,0.014518003159138627,0.014495564875249759,496,-19.144479571879447,500,14.80621600151062,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:30.146605+00:00,2026-05-31T20:20:44.952866+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,fd,FD,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-21.100419431314446,-21.100419431314446,0.17078938738145766,0.17078938738145766,0.008029134067422897,0.008029134067422897,500,-21.271208818695904,30000,57.31545400619507,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:28.552469+00:00,2026-05-31T20:18:25.867990+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,fd,FD,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-23.223637164309736,-23.223637164309736,0.17449190101365986,0.17449190101365986,0.007457515108430663,0.007457515108430663,500,-23.398129065323396,33000,65.69751501083374,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:34.483205+00:00,2026-05-31T20:18:40.181015+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,fd,FD,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-25.34682114498447,-25.34682114498447,0.17831715706354956,0.17831715706354956,0.006985942836174259,0.006985942836174259,500,-25.52513830204802,36000,69.36277389526367,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:46.337239+00:00,2026-05-31T20:18:55.700072+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,fd,FD,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-12.609095898876127,-12.609095898876127,0.1602932283312022,0.1602932283312022,0.012552928470921959,0.012552928470921959,500,-12.76938912720733,18000,37.09596586227417,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.463837+00:00,2026-05-31T20:17:26.559886+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,fd,FD,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-14.731790325872986,-14.731790325872986,0.16096897383148345,0.16096897383148345,0.01080853927684695,0.01080853927684695,500,-14.892759299704469,21000,40.486655473709106,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.462012+00:00,2026-05-31T20:17:29.948799+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,fd,FD,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.853985104832166,-16.853985104832166,0.16417936544837275,0.16417936544837275,0.009647301607355208,0.009647301607355208,500,-17.01816447028054,24000,46.369433641433716,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.471377+00:00,2026-05-31T20:17:35.840906+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-fd__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,fd,FD,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-18.97710727099751,-18.97710727099751,0.16737230088193655,0.16737230088193655,0.00874258818337287,0.00874258818337287,500,-19.144479571879447,27000,50.17414665222168,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:28.107180+00:00,2026-05-31T20:18:18.281414+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,psr,PSR,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-21.10042143934276,-21.10042143934276,0.17078737935314336,0.17078737935314336,0.0080290396661911,0.0080290396661911,500,-21.271208818695904,30000,62.473008155822754,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.748168+00:00,2026-05-31T20:17:52.221241+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,psr,PSR,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-23.22363949458195,-23.22363949458195,0.17448957074144644,0.17448957074144644,0.007457415516185193,0.007457415516185193,500,-23.398129065323396,33000,74.4430205821991,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:53.734151+00:00,2026-05-31T20:18:08.177258+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,psr,PSR,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-25.346823798889982,-25.346823798889982,0.1783145031580382,0.1783145031580382,0.006985838863945786,0.006985838863945786,500,-25.52513830204802,36000,81.42935299873352,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:03.071221+00:00,2026-05-31T20:18:24.500632+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,psr,PSR,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-12.609096664278425,-12.609096664278425,0.1602924629289042,0.1602924629289042,0.012552868530521493,0.012552868530521493,500,-12.76938912720733,18000,37.28921294212341,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.394163+00:00,2026-05-31T20:17:26.683475+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,psr,PSR,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-14.731791390664917,-14.731791390664917,0.16096790903955238,0.16096790903955238,0.010808467779556916,0.010808467779556916,500,-14.892759299704469,21000,41.099746227264404,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.419238+00:00,2026-05-31T20:17:30.519046+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,psr,PSR,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.85398647981524,-16.85398647981524,0.1641779904652978,0.1641779904652978,0.009647220812327205,0.009647220812327205,500,-17.01816447028054,24000,46.54070281982422,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.396690+00:00,2026-05-31T20:17:35.937554+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-psr__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,psr,PSR,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-18.977108960255997,-18.977108960255997,0.16737061162345057,0.16737061162345057,0.008742499946005036,0.008742499946005036,500,-19.144479571879447,27000,54.9742374420166,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:16:49.568314+00:00,2026-05-31T20:17:44.542632+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-20.627742168746913,-20.627742168746913,0.6434666499489907,0.6434666499489907,0.030250591559395936,0.030250591559395936,500,-21.271208818695904,31500,1112.654061794281,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:23.469633+00:00,2026-05-31T20:39:56.123751+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-22.49979246699164,-22.49979246699164,0.8983365983317562,0.8983365983317562,0.03839352265404473,0.03839352265404473,500,-23.398129065323396,34500,1488.0667774677277,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:50:19.704888+00:00,2026-05-31T21:15:07.771854+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-24.59824123681828,-24.59824123681828,0.9268970652297419,0.9268970652297419,0.03631310648590578,0.03631310648590578,500,-25.52513830204802,37500,298.05955624580383,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:58.519453+00:00,2026-05-31T21:23:56.579072+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-12.603777044133471,-12.603777044133471,0.16561208307385833,0.16561208307385833,0.012969460122488863,0.012969460122488863,500,-12.76938912720733,19500,308.7406346797943,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:02.155908+00:00,2026-05-31T20:26:10.896621+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-14.74353555814345,-14.74353555814345,0.1492237415610198,0.1492237415610198,0.010019885405922125,0.010019885405922125,500,-14.892759299704469,22500,439.85090041160583,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:15.094944+00:00,2026-05-31T20:28:34.945891+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.8574715550087,-16.8574715550087,0.16069291527183793,0.16069291527183793,0.00944243520224887,0.00944243520224887,500,-17.01816447028054,25500,611.6204550266266,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:16.355403+00:00,2026-05-31T20:31:27.975907+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_psr__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,qnbda_psr,QN-BDA+PSR,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-18.75560254898032,-18.75560254898032,0.38887702289912696,0.38887702289912696,0.020312749763662038,0.020312749763662038,500,-19.144479571879447,28500,832.277143239975,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:21.706901+00:00,2026-05-31T20:35:13.984096+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-5.439813500147154,-12.586991409368949,15.83139531854875,8.684217409326955,0.7442640168448754,0.4082615841603762,468,-21.271208818695904,2500,1061.3974068164825,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T21:00:06.655308+00:00,2026-05-31T21:17:48.052757+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-7.5564662234200535,-11.216432007125729,13.714742595275851,10.054776811570175,0.6447561448986178,0.4726941894685708,86,-21.271208818695904,2500,131.37909245491028,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:38.721047+00:00,2026-05-31T21:20:50.100217+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-7.013386172209734,-12.93426547428975,14.257822646486169,8.336943344406153,0.6702873714424044,0.3919355695985911,409,-21.271208818695904,2500,128.26436686515808,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:42.203503+00:00,2026-05-31T21:20:50.467940+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-3,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-5.126978895703926,-11.72928613358663,16.144229922991975,9.541922685109274,0.7589709668405082,0.4485839411591217,208,-21.271208818695904,2500,130.39795994758606,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:38.392066+00:00,2026-05-31T21:20:48.790101+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-4,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-4.631350087063034,-11.967438196458296,16.63985873163287,9.303770622237607,0.7822714201840565,0.4373879595437117,400,-21.271208818695904,2500,129.70956206321716,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:40.843870+00:00,2026-05-31T21:20:50.553509+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-5,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-8.278010810565377,-11.817419626294274,12.993198008130527,9.45378919240163,0.6108349609501467,0.4444406179724215,203,-21.271208818695904,2500,130.48815155029297,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:38.731801+00:00,2026-05-31T21:20:49.220009+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-6,qnbda_spsa,QN-BDA+SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-6.34864728356886,-11.228551451953205,14.922561535127045,10.042657366742699,0.7015380114180986,0.47212443130716225,488,-21.271208818695904,2500,128.86812734603882,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:41.791568+00:00,2026-05-31T21:20:50.659786+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-3.244443057101882,-12.002959265731397,20.153686008221513,11.395169799591999,0.8613375006162255,0.48701200714718346,93,-23.398129065323396,2500,179.29521226882935,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:48.361170+00:00,2026-05-31T21:21:47.656447+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-8.607488575537952,-12.3025929747882,14.790640489785444,11.095536090535196,0.6321291949665129,0.47420612389813055,371,-23.398129065323396,2500,178.2412006855011,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:51.293205+00:00,2026-05-31T21:21:49.534458+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-7.847627763992031,-11.721705286341694,15.550501301331366,11.676423778981702,0.6646044757645855,0.4990323690575094,486,-23.398129065323396,2500,179.83817410469055,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:18:50.516004+00:00,2026-05-31T21:21:50.354429+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-3,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-4.802214577857398,-12.29597266231684,18.595914487465997,11.102156403006555,0.7947607449958723,0.47448906585698875,469,-23.398129065323396,2500,211.96682453155518,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:06.236625+00:00,2026-05-31T21:24:38.203556+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-4,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-7.175103908293306,-13.103120684962809,16.22302515703009,10.295008380360587,0.6933471095803558,0.4399928024851373,357,-23.398129065323396,2500,208.206063747406,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:11.679359+00:00,2026-05-31T21:24:39.885498+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-5,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-5.963665093978957,-13.254296927491207,17.43446397134444,10.143832137832188,0.7451221387261576,0.43353176271113053,244,-23.398129065323396,2500,204.32148909568787,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:16.210048+00:00,2026-05-31T21:24:40.531638+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-6,qnbda_spsa,QN-BDA+SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-8.413204710827726,-13.872264499050228,14.98492435449567,9.525864566273167,0.6404325881210604,0.40712078045550804,306,-23.398129065323396,2500,203.89471101760864,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:18.319669+00:00,2026-05-31T21:24:42.214743+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-8.64351475297489,-12.21924797302625,16.881623549073133,13.30589032902177,0.6613724615046896,0.5212857290553511,490,-25.52513830204802,2500,236.48366236686707,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:32.003441+00:00,2026-05-31T21:25:28.487172+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-10.484402630577119,-12.46394082159048,15.040735671470902,13.06119748045754,0.589251877638763,0.5116993814450584,445,-25.52513830204802,2500,235.77567982673645,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:21:31.576926+00:00,2026-05-31T21:25:27.352668+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-7.936807131634728,-13.625439707838403,17.58833117041329,11.899698594209617,0.689059191855665,0.46619526419000207,419,-25.52513830204802,2500,204.29703092575073,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:22:40.159042+00:00,2026-05-31T21:26:04.456207+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-3,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-5.808320152641569,-13.514699875902936,19.71681814940645,12.010438426145084,0.7724470643837594,0.47053372577344355,63,-25.52513830204802,2500,203.51343297958374,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:22:42.958921+00:00,2026-05-31T21:26:06.472425+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-4,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-8.904779386644067,-13.862943259998616,16.620358915403955,11.662195042049404,0.6511368799937282,0.45689057211155965,331,-25.52513830204802,2500,202.11055159568787,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:22:43.021252+00:00,2026-05-31T21:26:05.131894+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-5,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-8.470896948381093,-12.292800760695487,17.054241353666928,13.232337541352534,0.6681351204392327,0.5184041467187989,316,-25.52513830204802,2500,185.34011936187744,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:24:16.659111+00:00,2026-05-31T21:27:21.999320+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-6,qnbda_spsa,QN-BDA+SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-8.129176572731552,-11.250612159078537,17.39596172931647,14.274526142969483,0.6815227217758384,0.559234037208886,381,-25.52513830204802,2500,176.06213068962097,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:24:58.380712+00:00,2026-05-31T21:27:54.442906+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-7.628927324450909,-9.748846521658903,5.140461802756421,3.0205426055484264,0.4025612933827667,0.23654558377523735,250,-12.76938912720733,2500,292.9475085735321,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:33.075580+00:00,2026-05-31T20:26:26.023126+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-5.721377337228335,-10.585723396056345,7.048011789978994,2.1836657311509846,0.551945885568012,0.17100784613872544,206,-12.76938912720733,2500,292.57370114326477,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:35.460390+00:00,2026-05-31T20:26:28.034129+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-6.876032151779969,-10.931234211042245,5.89335697542736,1.8381549161650845,0.46152223232594364,0.14395010582366752,298,-12.76938912720733,2500,289.9527566432953,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:36.804892+00:00,2026-05-31T20:26:26.757689+00:00
